Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person
8290,CUST1429,Customer_389,Home Office,29-03-2022,02-04-2022,Standard,North,Delhi,Electronics,Headphones,7,1822,15,10840.9,3139.48,Cash,SalesPerson_49
8291,CUST1487,Customer_86,Consumer,18-08-2022,25-08-2022,Express,East,Odisha,Electronics,Headphones,9,1307,5,11174.85,2553.12,Net Banking,SalesPerson_26
8292,CUST1137,Customer_480,Consumer,07-07-2022,13-07-2022,Same Day,East,Assam,Office Supplies,Notebook,8,543,5,4126.8,760.56,UPI,SalesPerson_13
8293,CUST1861,Customer_150,Corporate,12-06-2022,17-06-2022,Express,West,Gujarat,Office Supplies,Notebook,10,2541,10,22869,4733.7,Debit Card,SalesPerson_36
8294,CUST1645,Customer_476,Consumer,17-01-2023,19-01-2023,Same Day,North,Haryana,Furniture,Chair,4,1940,5,7372,2292.78,UPI,SalesPerson_47
8295,CUST1900,Customer_4,Corporate,11-12-2024,16-12-2024,Express,North,Haryana,Furniture,Table,3,2734,10,7381.8,2564.18,UPI,SalesPerson_20
8296,CUST1508,Customer_177,Corporate,11-04-2024,12-04-2024,Standard,North,Delhi,Office Supplies,Notebook,2,1583,0,3166,1075.85,Credit Card,SalesPerson_37
8297,CUST1310,Customer_184,Corporate,27-03-2022,28-03-2022,Same Day,North,Haryana,Electronics,Tablet,9,2285,15,17480.25,3186.89,UPI,SalesPerson_20
8298,CUST1750,Customer_487,Consumer,28-05-2024,04-06-2024,Standard,West,Gujarat,Electronics,Laptop,3,1944,5,5540.4,702.02,Credit Card,SalesPerson_2
8299,CUST1174,Customer_334,Home Office,07-12-2023,14-12-2023,Express,North,Punjab,Electronics,Tablet,5,1757,0,8785,2646.84,Cash,SalesPerson_23
8300,CUST1456,Customer_484,Consumer,27-05-2024,30-05-2024,Same Day,West,Gujarat,Electronics,Headphones,5,350,15,1487.5,373.34,Credit Card,SalesPerson_42
8301,CUST1352,Customer_22,Home Office,08-08-2023,13-08-2023,Standard,East,Odisha,Furniture,Desk,5,2443,15,10382.75,1224.39,Net Banking,SalesPerson_14
8302,CUST1682,Customer_98,Home Office,11-05-2024,12-05-2024,Standard,East,West Bengal,Office Supplies,Pen,9,1399,5,11961.45,2107.53,Credit Card,SalesPerson_27
8303,CUST1985,Customer_379,Home Office,26-09-2022,03-10-2022,Express,North,Punjab,Office Supplies,Pen,8,378,10,2721.6,820.43,Credit Card,SalesPerson_35
8304,CUST1919,Customer_467,Consumer,02-03-2023,07-03-2023,Standard,South,Tamil Nadu,Furniture,Sofa,4,322,0,1288,93.16,Credit Card,SalesPerson_27
8305,CUST1272,Customer_303,Corporate,10-08-2023,13-08-2023,Express,North,Haryana,Office Supplies,Notebook,7,643,5,4275.95,1098.35,Cash,SalesPerson_40
8306,CUST1227,Customer_339,Home Office,10-03-2022,15-03-2022,Standard,West,Gujarat,Electronics,Laptop,3,1780,0,5340,1455.32,Credit Card,SalesPerson_36
8307,CUST1347,Customer_184,Corporate,07-10-2023,09-10-2023,Express,North,Haryana,Electronics,Headphones,4,185,5,703,216.18,UPI,SalesPerson_17
8308,CUST1488,Customer_280,Consumer,28-09-2024,02-10-2024,Standard,West,Rajasthan,Furniture,Chair,2,1134,15,1927.8,649.19,Credit Card,SalesPerson_16
8309,CUST1509,Customer_332,Corporate,20-05-2024,23-05-2024,Standard,East,Odisha,Office Supplies,Binder,9,2028,5,17339.4,2982.67,UPI,SalesPerson_23
8310,CUST1730,Customer_450,Home Office,03-12-2024,07-12-2024,Express,East,Assam,Electronics,Tablet,8,157,10,1130.4,315.11,Cash,SalesPerson_3
8311,CUST1237,Customer_61,Consumer,10-06-2024,17-06-2024,Same Day,East,Assam,Office Supplies,Notebook,2,1964,0,3928,1101.41,Net Banking,SalesPerson_36
8312,CUST1196,Customer_448,Corporate,04-03-2024,05-03-2024,Express,East,Odisha,Office Supplies,Pen,2,2093,15,3558.1,979.64,Cash,SalesPerson_16
8313,CUST1551,Customer_459,Consumer,05-05-2023,10-05-2023,Express,North,Haryana,Furniture,Table,4,2180,5,8284,1962,UPI,SalesPerson_42
8314,CUST1494,Customer_1,Home Office,23-02-2024,29-02-2024,Express,North,Haryana,Furniture,Sofa,2,193,0,386,66.25,Credit Card,SalesPerson_15
8315,CUST1287,Customer_346,Consumer,19-12-2022,25-12-2022,Express,East,Odisha,Electronics,Headphones,2,1392,15,2366.4,801.86,Net Banking,SalesPerson_49
8316,CUST1844,Customer_156,Consumer,08-05-2024,12-05-2024,Express,North,Haryana,Furniture,Table,7,172,15,1023.4,92.96,Net Banking,SalesPerson_3
8317,CUST1610,Customer_496,Corporate,10-09-2022,12-09-2022,Same Day,West,Rajasthan,Office Supplies,Binder,6,482,15,2458.2,762.21,Net Banking,SalesPerson_23
8318,CUST1547,Customer_491,Home Office,11-07-2024,13-07-2024,Same Day,West,Rajasthan,Office Supplies,Printer Paper,7,182,5,1210.3,147.49,Credit Card,SalesPerson_19
8319,CUST1975,Customer_74,Consumer,25-04-2024,29-04-2024,Express,North,Punjab,Electronics,Laptop,7,1781,10,11220.3,859.41,Cash,SalesPerson_38
8320,CUST1884,Customer_337,Consumer,04-02-2023,11-02-2023,Same Day,East,West Bengal,Furniture,Sofa,10,650,5,6175,1547.09,Net Banking,SalesPerson_31
8321,CUST1193,Customer_291,Corporate,05-09-2024,06-09-2024,Same Day,West,Rajasthan,Electronics,Mobile,6,888,5,5061.6,645.18,Net Banking,SalesPerson_11
8322,CUST1537,Customer_163,Consumer,07-01-2023,14-01-2023,Same Day,South,Tamil Nadu,Furniture,Chair,1,1611,15,1369.35,133.62,Cash,SalesPerson_46
8323,CUST1920,Customer_28,Consumer,11-06-2022,12-06-2022,Express,East,West Bengal,Furniture,Chair,7,996,5,6623.4,1627.75,Cash,SalesPerson_2
8324,CUST1141,Customer_220,Home Office,26-03-2022,28-03-2022,Standard,North,Haryana,Furniture,Sofa,8,2913,5,22138.8,3912.91,Cash,SalesPerson_10
8325,CUST1222,Customer_256,Home Office,25-07-2024,28-07-2024,Express,East,Assam,Electronics,Laptop,8,376,10,2707.2,716,Net Banking,SalesPerson_41
8326,CUST1293,Customer_396,Home Office,25-05-2023,28-05-2023,Standard,South,Karnataka,Furniture,Desk,3,732,15,1866.6,219.92,Debit Card,SalesPerson_34
8327,CUST1373,Customer_314,Consumer,24-12-2022,25-12-2022,Same Day,East,West Bengal,Electronics,Mobile,3,468,10,1263.6,163.42,Net Banking,SalesPerson_7
8328,CUST1555,Customer_312,Home Office,22-02-2023,27-02-2023,Standard,South,Tamil Nadu,Electronics,Mobile,9,403,0,3627,1075.59,Debit Card,SalesPerson_16
8329,CUST1673,Customer_321,Consumer,07-12-2023,08-12-2023,Standard,South,Kerala,Furniture,Chair,10,2413,0,24130,3003.73,Credit Card,SalesPerson_23
8330,CUST1192,Customer_297,Consumer,12-07-2023,17-07-2023,Same Day,North,Punjab,Electronics,Mobile,7,2768,10,17438.4,1445.83,Cash,SalesPerson_25
8331,CUST1023,Customer_350,Consumer,21-07-2022,27-07-2022,Express,West,Maharashtra,Furniture,Chair,1,2797,15,2377.45,246.1,Net Banking,SalesPerson_42
8332,CUST1051,Customer_487,Consumer,06-06-2023,13-06-2023,Express,West,Rajasthan,Furniture,Sofa,6,2945,5,16786.5,5719.14,Net Banking,SalesPerson_9
8333,CUST1244,Customer_376,Corporate,14-04-2023,20-04-2023,Same Day,West,Maharashtra,Office Supplies,Printer Paper,2,778,5,1478.2,447.27,Net Banking,SalesPerson_27
8334,CUST1807,Customer_193,Corporate,17-12-2022,19-12-2022,Express,South,Karnataka,Office Supplies,Notebook,4,1325,10,4770,777.36,Cash,SalesPerson_23
8335,CUST1008,Customer_463,Home Office,16-02-2022,23-02-2022,Same Day,East,West Bengal,Office Supplies,Notebook,1,185,15,157.25,9.22,Credit Card,SalesPerson_38
8336,CUST1049,Customer_337,Corporate,23-06-2024,29-06-2024,Same Day,South,Karnataka,Furniture,Sofa,1,2492,5,2367.4,443,Credit Card,SalesPerson_6
8337,CUST1657,Customer_353,Home Office,25-10-2023,01-11-2023,Standard,West,Maharashtra,Furniture,Table,2,1190,15,2023,509.43,UPI,SalesPerson_12
8338,CUST1854,Customer_203,Corporate,21-03-2024,23-03-2024,Express,East,Assam,Office Supplies,Printer Paper,8,2645,15,17986,5233.47,Cash,SalesPerson_43
8339,CUST1544,Customer_248,Consumer,09-11-2023,10-11-2023,Same Day,East,West Bengal,Furniture,Desk,1,2952,5,2804.4,466.33,Net Banking,SalesPerson_34
8340,CUST1744,Customer_128,Home Office,09-08-2023,14-08-2023,Standard,South,Karnataka,Furniture,Desk,3,1923,15,4903.65,784.67,UPI,SalesPerson_15
8341,CUST1183,Customer_337,Consumer,20-04-2024,24-04-2024,Standard,East,Odisha,Electronics,Tablet,8,554,0,4432,655.38,Cash,SalesPerson_31
8342,CUST1651,Customer_87,Home Office,11-04-2023,16-04-2023,Express,West,Rajasthan,Furniture,Table,5,1928,15,8194,2594.2,UPI,SalesPerson_33
8343,CUST1628,Customer_159,Corporate,15-12-2023,17-12-2023,Same Day,South,Karnataka,Furniture,Sofa,4,2923,5,11107.4,3349.37,UPI,SalesPerson_2
8344,CUST1056,Customer_452,Home Office,28-06-2023,04-07-2023,Express,West,Maharashtra,Furniture,Sofa,7,1603,10,10098.9,2774.39,UPI,SalesPerson_6
8345,CUST1548,Customer_477,Consumer,06-11-2022,12-11-2022,Same Day,South,Karnataka,Office Supplies,Pen,7,2849,0,19943,3362.07,Credit Card,SalesPerson_11
8346,CUST1631,Customer_89,Consumer,13-05-2022,16-05-2022,Same Day,West,Maharashtra,Furniture,Chair,9,397,15,3037.05,938.59,Debit Card,SalesPerson_50
8347,CUST1310,Customer_270,Home Office,18-11-2024,21-11-2024,Express,East,Assam,Office Supplies,Pen,7,599,5,3983.35,1073.83,Credit Card,SalesPerson_16
8348,CUST1832,Customer_467,Corporate,15-08-2023,17-08-2023,Standard,North,Haryana,Electronics,Laptop,3,2834,10,7651.8,798.92,Credit Card,SalesPerson_47
8349,CUST1553,Customer_166,Corporate,17-02-2022,22-02-2022,Standard,East,West Bengal,Electronics,Mobile,1,2325,15,1976.25,181.41,Debit Card,SalesPerson_21
8350,CUST1812,Customer_184,Corporate,04-10-2024,08-10-2024,Express,North,Haryana,Furniture,Table,5,543,15,2307.75,313.13,Net Banking,SalesPerson_43
8351,CUST1121,Customer_415,Corporate,14-12-2023,18-12-2023,Same Day,South,Kerala,Office Supplies,Printer Paper,5,2961,5,14064.75,1425.65,UPI,SalesPerson_3
8352,CUST1406,Customer_462,Home Office,04-03-2022,09-03-2022,Same Day,West,Rajasthan,Office Supplies,Pen,7,1036,15,6164.2,927.28,Cash,SalesPerson_38
8353,CUST1482,Customer_381,Consumer,07-11-2023,13-11-2023,Standard,North,Punjab,Office Supplies,Printer Paper,7,2922,10,18408.6,3307.04,Debit Card,SalesPerson_36
8354,CUST1614,Customer_330,Home Office,11-07-2022,17-07-2022,Same Day,East,West Bengal,Electronics,Laptop,2,1290,5,2451,426.08,UPI,SalesPerson_14
8355,CUST1977,Customer_59,Consumer,18-09-2024,23-09-2024,Express,North,Delhi,Furniture,Sofa,5,2195,15,9328.75,515.31,Cash,SalesPerson_50
8356,CUST1839,Customer_195,Corporate,17-10-2023,22-10-2023,Express,West,Gujarat,Furniture,Desk,6,965,15,4921.5,1414.34,Debit Card,SalesPerson_46
8357,CUST1990,Customer_42,Consumer,14-05-2023,15-05-2023,Standard,East,West Bengal,Electronics,Laptop,8,1581,10,11383.2,3836.26,Net Banking,SalesPerson_11
8358,CUST1606,Customer_168,Home Office,24-04-2022,27-04-2022,Express,North,Delhi,Electronics,Mobile,7,319,5,2121.35,724.05,Credit Card,SalesPerson_15
8359,CUST1762,Customer_131,Consumer,21-02-2022,22-02-2022,Standard,East,West Bengal,Furniture,Table,5,1383,10,6223.5,841.42,Cash,SalesPerson_27
8360,CUST1370,Customer_372,Consumer,15-01-2022,22-01-2022,Same Day,South,Karnataka,Furniture,Chair,9,1258,0,11322,1742.49,Debit Card,SalesPerson_41
8361,CUST1849,Customer_393,Corporate,30-05-2023,03-06-2023,Standard,South,Tamil Nadu,Furniture,Desk,5,2743,0,13715,4487.66,Credit Card,SalesPerson_5
8362,CUST1141,Customer_140,Home Office,01-12-2022,06-12-2022,Standard,West,Rajasthan,Electronics,Tablet,7,1670,5,11105.5,585.78,Net Banking,SalesPerson_40
8363,CUST1800,Customer_252,Corporate,15-11-2023,18-11-2023,Express,West,Gujarat,Office Supplies,Pen,1,1533,10,1379.7,122.74,Cash,SalesPerson_22
8364,CUST1190,Customer_187,Corporate,11-02-2023,15-02-2023,Express,North,Punjab,Office Supplies,Pen,4,124,5,471.2,53.22,Net Banking,SalesPerson_24
8365,CUST1341,Customer_331,Consumer,14-05-2024,15-05-2024,Standard,North,Punjab,Office Supplies,Pen,5,2228,10,10026,1244.92,Credit Card,SalesPerson_48
8366,CUST1547,Customer_377,Corporate,21-08-2022,26-08-2022,Standard,North,Haryana,Furniture,Sofa,2,1282,10,2307.6,228.88,Net Banking,SalesPerson_30
8367,CUST1704,Customer_220,Corporate,01-09-2023,04-09-2023,Standard,East,Odisha,Furniture,Table,5,117,0,585,116.04,Net Banking,SalesPerson_45
8368,CUST1303,Customer_452,Consumer,02-12-2023,05-12-2023,Standard,East,Assam,Electronics,Headphones,6,425,15,2167.5,328.63,Debit Card,SalesPerson_29
8369,CUST1319,Customer_329,Corporate,09-08-2022,10-08-2022,Standard,West,Gujarat,Furniture,Table,9,2014,5,17219.7,5525.29,Credit Card,SalesPerson_44
8370,CUST1281,Customer_345,Consumer,27-03-2024,29-03-2024,Standard,North,Punjab,Office Supplies,Pen,6,133,0,798,225.98,UPI,SalesPerson_35
8371,CUST1912,Customer_345,Corporate,13-08-2023,20-08-2023,Same Day,South,Kerala,Furniture,Chair,3,1443,15,3679.65,375.01,Credit Card,SalesPerson_8
8372,CUST1397,Customer_361,Corporate,09-10-2023,16-10-2023,Standard,East,Odisha,Electronics,Laptop,5,1452,15,6171,2068.39,Credit Card,SalesPerson_25
8373,CUST1859,Customer_384,Corporate,30-11-2024,02-12-2024,Standard,North,Delhi,Furniture,Chair,5,1553,5,7376.75,2109.62,UPI,SalesPerson_20
8374,CUST1450,Customer_421,Corporate,31-10-2023,01-11-2023,Same Day,South,Tamil Nadu,Electronics,Headphones,10,815,0,8150,2437.14,Net Banking,SalesPerson_21
8375,CUST1864,Customer_26,Corporate,07-02-2022,13-02-2022,Same Day,East,West Bengal,Electronics,Mobile,2,1615,10,2907,613.42,Debit Card,SalesPerson_32
8376,CUST1062,Customer_468,Home Office,19-12-2023,24-12-2023,Same Day,West,Rajasthan,Electronics,Laptop,3,939,15,2394.45,448.69,Credit Card,SalesPerson_13
8377,CUST1708,Customer_45,Consumer,05-09-2024,11-09-2024,Same Day,West,Gujarat,Electronics,Headphones,2,1194,5,2268.6,502.83,Net Banking,SalesPerson_27
8378,CUST1415,Customer_277,Home Office,01-01-2022,05-01-2022,Express,North,Haryana,Furniture,Desk,1,2962,5,2813.9,876.44,UPI,SalesPerson_10
8379,CUST1624,Customer_380,Home Office,16-03-2024,23-03-2024,Express,East,Odisha,Office Supplies,Printer Paper,6,104,5,592.8,32.86,Debit Card,SalesPerson_48
8380,CUST1516,Customer_413,Consumer,27-06-2022,29-06-2022,Same Day,West,Rajasthan,Office Supplies,Binder,4,1142,5,4339.6,648.62,Cash,SalesPerson_45
8381,CUST1111,Customer_296,Consumer,22-07-2024,28-07-2024,Standard,West,Maharashtra,Electronics,Laptop,1,481,10,432.9,100.71,Debit Card,SalesPerson_34
8382,CUST1625,Customer_234,Home Office,20-02-2024,23-02-2024,Express,West,Gujarat,Office Supplies,Binder,3,1055,15,2690.25,725.19,Debit Card,SalesPerson_35
8383,CUST1412,Customer_288,Home Office,12-01-2022,14-01-2022,Standard,East,Odisha,Electronics,Headphones,4,972,0,3888,791.79,Net Banking,SalesPerson_47
8384,CUST1783,Customer_247,Corporate,20-10-2024,25-10-2024,Express,South,Kerala,Office Supplies,Printer Paper,3,2567,5,7315.95,2268.15,Net Banking,SalesPerson_22
8385,CUST1678,Customer_413,Corporate,22-10-2024,29-10-2024,Express,West,Maharashtra,Electronics,Mobile,4,1851,15,6293.4,1139.48,Cash,SalesPerson_25
8386,CUST1187,Customer_362,Corporate,17-01-2024,19-01-2024,Express,West,Rajasthan,Office Supplies,Binder,4,591,15,2009.4,207.93,UPI,SalesPerson_8
8387,CUST1805,Customer_279,Consumer,15-05-2023,21-05-2023,Same Day,East,Assam,Office Supplies,Binder,8,361,15,2454.8,241.33,Credit Card,SalesPerson_23
8388,CUST1206,Customer_472,Corporate,13-12-2022,15-12-2022,Express,East,West Bengal,Furniture,Chair,3,1988,15,5069.4,1056.03,Net Banking,SalesPerson_13
8389,CUST1279,Customer_2,Home Office,20-04-2023,25-04-2023,Same Day,South,Tamil Nadu,Electronics,Tablet,4,2999,10,10796.4,2405.85,Debit Card,SalesPerson_38
8390,CUST1294,Customer_252,Consumer,04-01-2022,05-01-2022,Express,South,Karnataka,Office Supplies,Pen,9,2161,10,17504.1,2427.34,UPI,SalesPerson_31
8391,CUST1516,Customer_384,Corporate,01-12-2022,02-12-2022,Express,South,Tamil Nadu,Office Supplies,Notebook,3,932,5,2656.2,512.64,Debit Card,SalesPerson_20
8392,CUST1304,Customer_471,Corporate,20-10-2023,23-10-2023,Standard,North,Haryana,Office Supplies,Notebook,2,1334,15,2267.8,491.63,Debit Card,SalesPerson_29
8393,CUST1097,Customer_222,Corporate,22-10-2023,29-10-2023,Standard,South,Karnataka,Electronics,Headphones,3,1350,15,3442.5,774.83,UPI,SalesPerson_15
8394,CUST1520,Customer_283,Home Office,26-01-2024,01-02-2024,Standard,North,Delhi,Electronics,Headphones,3,2809,5,8005.65,1647.85,Debit Card,SalesPerson_11
8395,CUST1072,Customer_408,Corporate,03-07-2023,05-07-2023,Standard,East,West Bengal,Office Supplies,Notebook,8,1080,10,7776,1246.12,UPI,SalesPerson_50
8396,CUST1838,Customer_278,Home Office,08-12-2023,10-12-2023,Express,West,Rajasthan,Electronics,Mobile,8,284,0,2272,384.15,Debit Card,SalesPerson_14
8397,CUST1362,Customer_21,Consumer,27-09-2022,28-09-2022,Same Day,East,West Bengal,Office Supplies,Printer Paper,6,391,15,1994.1,165.9,Net Banking,SalesPerson_47
8398,CUST1531,Customer_428,Corporate,22-11-2022,26-11-2022,Same Day,South,Kerala,Furniture,Sofa,5,2009,5,9542.75,1034.39,Net Banking,SalesPerson_25
8399,CUST1948,Customer_391,Consumer,23-07-2024,24-07-2024,Express,East,Assam,Office Supplies,Notebook,4,2931,5,11137.8,1898.52,Debit Card,SalesPerson_18
8400,CUST1696,Customer_241,Home Office,25-12-2022,01-01-2023,Standard,East,West Bengal,Office Supplies,Binder,4,355,15,1207,144,Credit Card,SalesPerson_17
8401,CUST1813,Customer_427,Home Office,02-04-2024,09-04-2024,Express,South,Tamil Nadu,Office Supplies,Printer Paper,5,231,15,981.75,195.24,Credit Card,SalesPerson_34
8402,CUST1415,Customer_3,Home Office,03-08-2024,08-08-2024,Express,East,Assam,Furniture,Table,1,2462,0,2462,506.82,Net Banking,SalesPerson_8
8403,CUST1063,Customer_302,Home Office,28-09-2022,01-10-2022,Same Day,East,West Bengal,Furniture,Table,7,2040,10,12852,3462.77,Credit Card,SalesPerson_49
8404,CUST1876,Customer_269,Corporate,25-12-2023,31-12-2023,Same Day,North,Delhi,Furniture,Table,2,2620,5,4978,1239.65,Debit Card,SalesPerson_13
8405,CUST1160,Customer_428,Corporate,20-09-2023,23-09-2023,Express,West,Maharashtra,Furniture,Chair,4,1266,10,4557.6,955.29,UPI,SalesPerson_19
8406,CUST1666,Customer_426,Home Office,25-08-2023,29-08-2023,Express,South,Kerala,Furniture,Chair,3,217,0,651,212.47,Credit Card,SalesPerson_36
8407,CUST1815,Customer_448,Consumer,26-12-2023,01-01-2024,Express,South,Kerala,Furniture,Sofa,1,813,10,731.7,256.06,UPI,SalesPerson_43
8408,CUST1440,Customer_134,Corporate,02-08-2022,06-08-2022,Express,South,Tamil Nadu,Office Supplies,Pen,8,2148,0,17184,3636.14,Cash,SalesPerson_45
8409,CUST1884,Customer_106,Corporate,02-03-2024,03-03-2024,Same Day,North,Haryana,Electronics,Headphones,8,2436,5,18513.6,6262.11,Cash,SalesPerson_6
8410,CUST1424,Customer_260,Corporate,08-04-2022,15-04-2022,Express,North,Punjab,Office Supplies,Notebook,9,1673,10,13551.3,3744.64,UPI,SalesPerson_4
8411,CUST1545,Customer_93,Home Office,14-11-2023,20-11-2023,Express,East,West Bengal,Furniture,Desk,5,2706,5,12853.5,781,UPI,SalesPerson_14
8412,CUST1997,Customer_169,Home Office,19-02-2022,23-02-2022,Standard,South,Karnataka,Office Supplies,Printer Paper,2,1371,5,2604.9,668.24,Debit Card,SalesPerson_34
8413,CUST1747,Customer_74,Consumer,05-01-2022,06-01-2022,Same Day,West,Maharashtra,Office Supplies,Printer Paper,2,766,15,1302.2,186.37,Credit Card,SalesPerson_10
8414,CUST1234,Customer_201,Home Office,27-06-2023,04-07-2023,Same Day,North,Punjab,Office Supplies,Binder,3,1831,15,4669.05,453.81,Debit Card,SalesPerson_46
8415,CUST1138,Customer_346,Home Office,29-11-2024,30-11-2024,Same Day,North,Punjab,Electronics,Headphones,1,2404,15,2043.4,450.66,Credit Card,SalesPerson_16
8416,CUST1680,Customer_266,Home Office,07-07-2022,09-07-2022,Standard,East,Odisha,Electronics,Laptop,1,2508,0,2508,254.7,UPI,SalesPerson_21
8417,CUST1535,Customer_103,Home Office,29-03-2022,02-04-2022,Express,North,Punjab,Furniture,Sofa,2,2192,5,4164.8,882.67,Debit Card,SalesPerson_38
8418,CUST1908,Customer_409,Consumer,27-10-2024,03-11-2024,Standard,North,Haryana,Furniture,Desk,4,2187,10,7873.2,589.33,Debit Card,SalesPerson_4
8419,CUST1279,Customer_106,Consumer,24-01-2022,25-01-2022,Standard,East,West Bengal,Furniture,Desk,3,1310,10,3537,785.17,Cash,SalesPerson_24
8420,CUST1690,Customer_230,Corporate,24-01-2022,25-01-2022,Same Day,West,Maharashtra,Electronics,Tablet,10,2910,15,24735,4731.4,UPI,SalesPerson_15
8421,CUST1707,Customer_69,Home Office,02-07-2024,05-07-2024,Express,East,Odisha,Electronics,Laptop,7,1582,10,9966.6,2803.94,Credit Card,SalesPerson_12
8422,CUST1191,Customer_304,Consumer,08-11-2023,13-11-2023,Express,West,Rajasthan,Office Supplies,Notebook,7,330,0,2310,482.92,Credit Card,SalesPerson_34
8423,CUST1426,Customer_263,Consumer,01-11-2023,03-11-2023,Same Day,West,Maharashtra,Furniture,Desk,4,336,10,1209.6,223.08,Cash,SalesPerson_9
8424,CUST1982,Customer_271,Consumer,10-09-2022,15-09-2022,Same Day,North,Punjab,Electronics,Tablet,6,136,5,775.2,68.96,Cash,SalesPerson_25
8425,CUST1675,Customer_109,Home Office,12-10-2024,17-10-2024,Same Day,East,Assam,Office Supplies,Binder,6,2802,0,16812,1390.2,Debit Card,SalesPerson_27
8426,CUST1937,Customer_15,Home Office,16-12-2023,18-12-2023,Express,North,Haryana,Electronics,Laptop,7,2708,15,16112.6,4300.86,UPI,SalesPerson_23
8427,CUST1354,Customer_108,Corporate,02-09-2023,07-09-2023,Standard,South,Karnataka,Office Supplies,Printer Paper,3,2927,5,8341.95,539.18,Credit Card,SalesPerson_37
8428,CUST1679,Customer_59,Corporate,14-06-2024,15-06-2024,Express,West,Rajasthan,Office Supplies,Printer Paper,5,238,0,1190,219.69,Debit Card,SalesPerson_22
8429,CUST1526,Customer_408,Consumer,18-09-2024,21-09-2024,Standard,East,Odisha,Office Supplies,Printer Paper,10,2652,0,26520,6803.22,Net Banking,SalesPerson_26
8430,CUST1252,Customer_161,Corporate,18-10-2024,21-10-2024,Express,South,Tamil Nadu,Furniture,Table,6,322,15,1642.2,364.64,Credit Card,SalesPerson_21
8431,CUST1550,Customer_170,Consumer,17-02-2022,23-02-2022,Same Day,South,Karnataka,Electronics,Headphones,8,2468,10,17769.6,2376.03,Cash,SalesPerson_26
8432,CUST1603,Customer_190,Consumer,03-08-2024,07-08-2024,Same Day,South,Karnataka,Furniture,Chair,9,1725,10,13972.5,3528.4,Cash,SalesPerson_35
8433,CUST1289,Customer_149,Home Office,29-10-2023,02-11-2023,Standard,South,Karnataka,Electronics,Tablet,7,2135,5,14197.75,1350.61,Net Banking,SalesPerson_24
8434,CUST1790,Customer_158,Home Office,29-01-2022,31-01-2022,Standard,North,Punjab,Electronics,Tablet,2,1300,5,2470,385.13,Debit Card,SalesPerson_32
8435,CUST1527,Customer_291,Consumer,06-12-2024,13-12-2024,Same Day,West,Rajasthan,Electronics,Mobile,5,692,15,2941,347.12,Debit Card,SalesPerson_16
8436,CUST1945,Customer_219,Corporate,21-09-2023,28-09-2023,Express,South,Karnataka,Electronics,Tablet,7,762,15,4533.9,1302.88,Debit Card,SalesPerson_25
8437,CUST1564,Customer_163,Home Office,01-03-2024,03-03-2024,Same Day,South,Karnataka,Office Supplies,Pen,3,2399,5,6837.15,546.22,Credit Card,SalesPerson_46
8438,CUST1975,Customer_367,Corporate,12-10-2022,14-10-2022,Standard,East,Odisha,Furniture,Desk,7,1433,5,9529.45,1316.03,Debit Card,SalesPerson_10
8439,CUST1693,Customer_307,Corporate,17-11-2023,19-11-2023,Standard,East,West Bengal,Furniture,Table,7,871,10,5487.3,938.8,UPI,SalesPerson_42
8440,CUST1541,Customer_171,Home Office,23-10-2023,24-10-2023,Express,South,Kerala,Office Supplies,Printer Paper,5,1913,5,9086.75,2284.25,Debit Card,SalesPerson_29
8441,CUST1310,Customer_181,Home Office,15-03-2022,21-03-2022,Same Day,South,Kerala,Office Supplies,Printer Paper,3,922,15,2351.1,574.39,Debit Card,SalesPerson_38
8442,CUST1463,Customer_457,Corporate,04-12-2022,10-12-2022,Standard,West,Gujarat,Electronics,Mobile,2,1959,10,3526.2,746.77,Cash,SalesPerson_49
8443,CUST1246,Customer_314,Consumer,29-04-2022,01-05-2022,Express,East,Odisha,Office Supplies,Printer Paper,4,1707,5,6486.6,2077.99,Net Banking,SalesPerson_30
8444,CUST1461,Customer_342,Consumer,26-01-2023,27-01-2023,Same Day,West,Rajasthan,Furniture,Sofa,2,709,5,1347.1,203.07,Debit Card,SalesPerson_10
8445,CUST1575,Customer_224,Home Office,17-12-2024,19-12-2024,Same Day,North,Haryana,Office Supplies,Binder,6,223,15,1137.3,67.34,UPI,SalesPerson_1
8446,CUST1230,Customer_90,Home Office,15-04-2022,16-04-2022,Express,West,Gujarat,Furniture,Sofa,2,2316,5,4400.4,386.82,Cash,SalesPerson_26
8447,CUST1620,Customer_480,Home Office,29-03-2022,30-03-2022,Same Day,East,Odisha,Furniture,Desk,7,432,0,3024,286.7,UPI,SalesPerson_11
8448,CUST1515,Customer_111,Consumer,31-01-2023,03-02-2023,Express,West,Rajasthan,Office Supplies,Binder,5,2258,0,11290,699.42,Credit Card,SalesPerson_5
8449,CUST1482,Customer_203,Corporate,26-07-2023,02-08-2023,Standard,North,Punjab,Office Supplies,Notebook,1,830,0,830,236.77,Net Banking,SalesPerson_38
8450,CUST1033,Customer_436,Consumer,09-06-2024,13-06-2024,Same Day,South,Kerala,Furniture,Sofa,5,1433,10,6448.5,714.45,Debit Card,SalesPerson_8
8451,CUST1779,Customer_264,Home Office,20-04-2023,26-04-2023,Standard,East,Assam,Furniture,Table,6,2369,5,13503.3,705.37,Credit Card,SalesPerson_38
